movie_index,budget,popularity,runtime,revenue,collection_revenue_mean,genre_revenue_mean_monthly,genre_revenue_mean_overall,origlang_revenue_mean,prod_revenue_mean,keyword_revenue_mean,cast_revenue_mean,producer_revenue_mean,executive producer_revenue_mean,director_revenue_mean,screenplay_revenue_mean,director of photography_revenue_mean,original music composer_revenue_mean,writer_revenue_mean
2434,0,8.963037,87.0,32,43302248.336739436,57936311.94444445,62890956.44336569,74890278.83246753,128084269.57823129,8548127.661616161,37067409.053253114,84061698.12451862,108844943.57861853,32.0,6575282.0,77831515.49917515,87510819.76303792,32.0
674,4200000,8.233168,114.0,38376497,43302248.336739436,66302825.43037635,90001041.10864711,74890278.83246753,52054155.43902439,82760073.47777778,66639115.64878748,94509023.9,38376497.0,38376497.0,49045662.58333333,47404266.4,75731776.71428572,46244868.8251073
1975,2300000,4.806374,100.0,20000000,43302248.336739436,47947185.1009838,53522944.13050852,74890278.83246753,111181926.48,20775799.57746479,47257196.25294118,20000000.0,108844943.57861853,18433953.333333332,20000000.0,86145498.72727273,87510819.76303792,46244868.8251073
1913,0,7.131568,148.0,25147786,43302248.336739436,27696055.1,44154931.81765135,9136908.925,20279843.266666666,32210754.6875,25991089.99713707,40114307.625,25147786.0,35494697.333333336,25147786.0,77831515.49917515,44135514.0,46244868.8251073
1191,0,2.087446,100.0,7,43302248.336739436,65419453.333333336,146635471.4366871,74890278.83246753,1494758.0,68252245.23095238,27052316.85714286,7.0,108844943.57861853,7.0,96116219.25723067,77831515.49917515,7.0,7.0
1775,35000000,7.790139999999999,122.0,74558115,43302248.336739436,48635455.26192192,61157382.90593133,74890278.83246753,92870020.74000001,66542580.75,118692104.77551892,372204483.7,108844943.57861853,99810973.16666666,80743235.5,46733541.222222224,82706481.42857143,46244868.8251073
1525,88000000,21.14796,105.0,243637091,43302248.336739436,112120530.2764621,98329319.04825354,74890278.83246753,136298389.23809525,223918833.8638889,208753724.9326164,175957930.25,210888522.43686867,280064871.8,152041399.33333334,387781886.625,87510819.76303792,46244868.8251073
2492,135000,0.5888720000000001,94.0,10474,43302248.336739436,49588884.84869977,81442071.39105032,74890278.83246753,10474.0,11148235.858267717,29113843.708333332,10474.0,10474.0,10474.0,96116219.25723067,77831515.49917515,87510819.76303792,10474.0
1819,120000000,14.072510999999999,142.0,649398328,649398328.0,216835013.98757064,135214877.0286057,74890278.83246753,328098053.28571427,418893870.1460327,445327877.94248545,649398328.0,108844943.57861853,325917664.0,328058414.0,128575361.14285715,315321506.2105263,46244868.8251073
2466,19000000,8.132811,97.0,6928068,43302248.336739436,68552120.30336176,53886310.991197295,74890278.83246753,70401939.22909407,48972066.096503496,74637200.1771542,46895986.94444444,108844943.57861853,5344912.75,6928068.0,52894898.28571428,6928068.0,46244868.8251073
1544,0,9.904821,97.0,36489888,43302248.336739436,60725826.1442456,53886310.991197295,74890278.83246753,128084269.57823129,40714239.03333333,99626873.6965812,84061698.12451862,108844943.57861853,36489888.0,96116219.25723067,77831515.49917515,87510819.76303792,36489888.0
994,22000000,9.763928,115.0,28744356,43302248.336739436,132567343.40707071,115064418.94959798,74890278.83246753,59359238.38095238,61612485.05830127,52061168.31745562,56051322.333333336,108844943.57861853,33066605.25,96116219.25723067,20229838.5,87510819.76303792,28744356.0
1998,19000000,4.347079,105.0,44332015,43302248.336739436,39277105.55501461,58752000.57797027,74890278.83246753,83214410.16857143,120345806.54975025,84700288.71725577,61639253.5,108844943.57861853,26503054.0,44332015.0,14467237.5,48185064.705882356,46244868.8251073
714,80000000,14.987901999999998,132.0,10166502,43302248.336739436,37317676.40636201,64557761.35811183,74890278.83246753,26202723.1,44549734.813174546,39086386.63553005,40067991.25,73512656.16156127,23243746.0,185802449.66666666,90084459.5,87510819.76303792,46244868.8251073
1794,0,7.970312,145.0,25461,43302248.336739436,77901177.60526316,44154931.81765135,124792.66666666667,161932.1,41527290.56069767,4352200.5,84061698.12451862,108844943.57861853,25461.0,96116219.25723067,25461.0,87510819.76303792,25461.0
2232,15000000,13.389735,98.0,3533227,43302248.336739436,52139500.899689876,57544027.75302875,74890278.83246753,37213935.3525641,49573369.947475225,121149348.33988094,21906445.27777778,108844943.57861853,1804072.5,3533227.0,231297425.0,87510819.76303792,7171.0
2917,25000000,8.405395,122.0,10589102,43302248.336739436,34465156.96713615,52123995.02367486,74890278.83246753,49528763.58373016,53357589.06666667,33386082.0222708,33001222.875,36849505.946938775,10589102.0,96116219.25723067,10589102.0,42784440.5,10589102.0
835,30000000,10.778027999999999,98.0,36160375,43302248.336739436,99086072.27070363,53886310.99119729,74890278.83246753,80644705.79710145,51371578.26844611,85264502.37898338,113194003.78571428,63717336.89583333,35372895.5,118912552.5,102776234.375,237876238.90625,45474880.666666664
2583,0,2.939129,90.0,8,43302248.336739436,62961058.35997733,87290330.20141257,11630510.875,90299.0,21171381.708333336,7046691.966666667,8.0,8.0,8.0,8.0,8.0,8.0,46244868.8251073
473,19000000,8.560694,99.0,174999005,43302248.336739436,58989228.41320952,57520122.76839483,74890278.83246753,111181926.48,115526353.1274854,154400486.9015873,132515382.5,307730183.6666667,70223698.66666667,64092073.5,91208928.0,88218726.75757575,46244868.8251073
2884,30000000,9.863584,104.0,68369434,68369434.0,102594972.93777414,73212568.05831578,74890278.83246753,89435323.62,122880840.87589738,73214122.21022727,84061698.12451862,108844943.57861853,66116558.563080095,96116219.25723067,77831515.49917515,87510819.76303792,46244868.8251073
1663,360000,1.345165,113.0,36000000,36000000.0,51134478.81648746,77922317.88855541,74890278.83246753,36000000.0,26204744.964285713,40381743.40909091,84061698.12451862,108844943.57861853,36000000.0,96116219.25723067,77831515.49917515,87510819.76303792,36000000.0
640,6,11.179864,122.0,8,43302248.336739436,29354006.833333336,49383988.2651131,74890278.83246753,8.0,41480889.64285714,22532065.784609396,25117520.03125,8.0,8.0,8.0,53783.5,8.0,46244868.8251073
1597,10000000,6.638116,89.0,26488734,43302248.336739436,57936311.94444445,62890956.44336569,74890278.83246753,26488734.0,38239464.63636363,46051707.43160597,66002114.2,26488734.0,35194514.0,68811945.58333334,24765467.0,111225641.55555555,46244868.8251073
1803,30000000,10.596719,107.0,42886719,43302248.336739436,50011126.4125,62890956.44336569,74890278.83246753,50664364.72881356,58760526.98688811,66387013.08571429,93443254.33333333,108844943.57861853,34608600.5,96116219.25723067,70305610.0,100650099.5,46244868.8251073
1404,27000000,4.631978,117.0,44352417,44352417.0,45522042.61028759,104468461.13939327,74890278.83246753,3832819.9930555555,39380439.53441559,63215701.62142858,84061698.12451862,108844943.57861853,32936568.0,44352417.0,77831515.49917515,87510819.76303792,46244868.8251073
1294,40000000,7.001645,90.0,151161491,43302248.336739436,61238372.503784694,71062518.06616099,74890278.83246753,140730687.1661324,124448052.47714934,122237338.56188883,206391050.08,218830954.66666666,151161491.0,96116219.25723067,387781886.625,96432765.4,151161491.0
2233,21000000,3.030309,115.0,23450000,43302248.336739436,53844903.38082437,53522944.13050852,74890278.83246753,60432045.96645503,61371468.37298465,70724213.92247476,86815326.58888888,23450000.0,62215891.25,54076432.0,89718850.0,94084790.57142857,46244868.8251073
310,26000000,7.867999,97.0,110230332,43302248.336739436,39856593.41772152,62890956.44336569,74890278.83246753,183788951.92397663,90177637.83095875,104351775.03739496,146260299.0,108844943.57861853,142211652.33333334,75798928.0,121512500.38461539,103610478.81818181,46244868.8251073
2247,0,8.067119,90.0,4417667,43302248.336739436,82423954.85457963,53522944.13050852,74890278.83246753,4417667.0,11148235.858267717,36555922.712280706,3456493.7777777775,4417667.0,4417667.0,96116219.25723067,4417667.0,4875296.5,4417667.0
1695,521873,1.6687939999999999,127.0,1013926,43302248.336739436,109144102.49579832,64202718.24376657,23938687.175,1013926.0,14102265.41025641,2134090.358974359,1196203.75,1013926.0,1256963.0,1013926.0,1013926.0,1013926.0,46244868.8251073
2770,10000000,13.751992000000001,98.0,42333295,43302248.336739436,77634647.06895487,82898446.80520394,74890278.83246753,58679939.94637681,69409272.20501809,70850294.73560606,46080237.833333336,108844943.57861853,42333295.0,42333295.0,44201431.5,87510819.76303792,46244868.8251073
2314,13000000,7.421245,105.0,114956699,43302248.336739436,73271104.24042615,40961855.01626369,74890278.83246753,64722034.18635621,119242724.38054655,91828499.57385205,42355958.25,87280320.5,114956699.0,114956699.0,70526639.16666667,217931125.88235295,46244868.8251073
2507,12500000,6.82647,101.0,75993061,43302248.336739436,28902276.666666668,44154931.81765135,74890278.83246753,95415115.55833334,71420184.89523809,77972831.99933164,114826366.46666665,96617990.2625,54535622.0,68862040.66666667,91619748.18181819,87510819.76303792,46244868.8251073
1869,108000000,25.629929999999998,141.0,630161890,43302248.336739436,66035392.2175926,112703286.31466965,74890278.83246753,267407922.80486774,264245523.00012538,470193974.8344909,260398771.00892857,630161890.0,226236992.2857143,409504323.3333333,411712535.5,250438504.9,46244868.8251073
390,75000000,9.409379,106.0,195745823,43302248.336739436,50011126.4125,62890956.44336569,74890278.83246753,117988916.74206348,112132047.36428571,150838113.40984982,144092494.28571427,169188633.75,169176679.8,103776974.66666667,185403221.42857143,159851224.5,46244868.8251073
2147,0,2.643111,91.0,181107,43302248.336739436,4076223.222222222,4861088.567567567,74890278.83246753,3832819.9930555555,23498569.968844697,181107.0,84061698.12451862,108844943.57861853,181107.0,96116219.25723067,77831515.49917515,87510819.76303792,181107.0
2208,65000000,12.954444,113.0,261317921,43302248.336739436,251348358.32337454,135214877.0286057,74890278.83246753,106219875.86821705,203319046.11014798,168798722.35415724,140704297.15,121743976.7,245153174.0,129693766.66666667,127573215.66666667,88218726.75757575,46244868.8251073
1072,0,8.461631,113.0,42776760,43302248.336739436,118552593.41469315,87290330.20141257,32914473.666666668,42776760.0,54029802.18650793,58659359.07692309,42776760.0,108844943.57861853,63664225.333333336,71845602.5,42776760.0,87510819.76303792,46244868.8251073
1634,30000000,7.554848,84.0,133949270,65022984.6,115735563.53393087,145929209.498994,29099033.03125,109404355.80952382,153982855.14444444,102323790.10416667,72780043.27777779,80986416.5,83101628.55,101180272.5,77831515.49917515,133949270.0,46244868.8251073
2899,45000000,11.075674000000001,117.0,178051587,114300347.0,123954339.41515386,71062518.06616099,74890278.83246753,129868556.98911566,110462953.25952382,144111535.03621286,156356633.0,108844943.57861853,75774723.25,178051587.0,185403221.42857143,104051709.37931034,2300000.0
791,1300000,5.184012999999999,99.0,72266306,43302248.336739436,31525518.5177234,74719004.67831518,74890278.83246753,91724116.24000001,98161271.93888888,55329214.39649123,72266306.0,72266306.0,72266306.0,72266306.0,58527821.5,87510819.76303792,46244868.8251073
167,0,8.802715,87.0,1723872,1156558.0,15286155.944444444,24920788.976091474,74890278.83246753,1156558.0,35603113.04100528,1723872.0,1156558.0,17823851.5,1156558.0,1723872.0,1723872.0,8420243.0,46244868.8251073
2567,6000000,5.598338,99.0,2899975,43302248.336739436,77901177.60526316,44154931.81765135,74890278.83246753,2193767.0,50796175.12433862,70119757.41280663,8623487.5,108844943.57861853,60242116.0,96116219.25723067,11364966.0,2899975.0,2899975.0
2675,12250000,6.561373,103.0,2295423,43302248.336739436,38278444.77546296,52123995.02367486,74890278.83246753,9446755.583333334,47889577.41714605,62666153.52484848,2164847.0,2295423.0,1647711.5,1647711.5,2295423.0,2295423.0,46244868.8251073
611,12000000,7.075533999999999,82.0,3769990,43302248.336739436,52720489.60612495,98518447.93682328,74890278.83246753,73257157.71366279,106798411.44444445,29068877.998412695,3769990.0,8969169.166666666,3769990.0,96116219.25723067,3769990.0,45377359.166666664,3769990.0
624,85000000,9.434006,130.0,137298489,43302248.336739436,220850854.08612823,125565758.83892386,74890278.83246753,106590156.23728813,127175594.33098179,97172158.33116885,137298489.0,137298489.0,90045525.0,126476307.33333334,164372963.3529412,82013133.57142857,46244868.8251073
2580,20000000,9.704289,89.0,67192859,67192859.0,64801807.01400696,56906770.13386133,74890278.83246753,79162660.14285713,47386843.990740746,67192917.84313725,86531834.125,215353762.66666666,43302926.0,67192859.0,14017799.6,87510819.76303792,46244868.8251073
2359,0,2.255032,111.0,370668,43302248.336739436,53062303.49860215,56233655.037743054,74890278.83246753,370668.0,11148235.858267717,39326461.56297847,370668.0,370668.0,370668.0,370668.0,14017799.6,104614383.2,46244868.8251073
1376,20000000,14.753931,115.0,41627431,41627431.0,57646245.92271505,77922317.88855541,74890278.83246753,63876297.6352657,67156856.36541265,68359018.053125,31439419.75,108844943.57861853,51163715.5,41627431.0,122047093.5,41627431.0,46244868.8251073
2818,0,5.024661,87.0,6575282,43302248.336739436,57936311.94444445,62890956.44336569,74890278.83246753,95555775.63718821,32402470.46666667,82981472.17922442,157713849.28571427,108844943.57861853,6575282.0,6575282.0,77831515.49917515,87510819.76303792,46244868.8251073
2001,0,0.43491,97.0,16928137,43302248.336739436,56432649.93650794,58752000.57797027,74890278.83246753,16928137.0,35572844.65492958,41260974.101282045,13497781.0,108844943.57861853,25577422.666666668,96116219.25723067,40480947.166666664,14043775.75,16928137.0
1335,120000000,7.888013000000001,119.0,227817248,43302248.336739436,35574627.29733169,78224572.87750785,74890278.83246753,228771772.65,130579492.82236496,185767403.64930964,206391050.08,1107542.0,227817248.0,172483926.75,276821736.6,237876238.90625,46244868.8251073
1481,1752000,11.709777,110.0,5000000,43302248.336739436,40144136.45555556,44154931.81765135,74890278.83246753,128084269.57823129,47658026.615800865,8326311.973163842,6968333.333333333,108844943.57861853,7000000.0,5985544.444444444,4449000.0,4733333.333333333,46244868.8251073
1090,0,10.444048,120.0,28641776,43302248.336739436,37732347.59259259,44154931.81765135,74890278.83246753,34893885.416666664,31477560.351190478,53999967.86012631,32293771.666666668,28641776.0,28641776.0,14404275.5,78129056.5,92874765.5,46244868.8251073
2973,0,4.154861,94.0,8685526,43302248.336739436,139297960.60232842,90001041.10864711,32914473.666666668,30679515.708333336,38723622.72727273,24100672.463203464,8685526.0,108844943.57861853,62472959.0,96116219.25723067,77831515.49917515,87510819.76303792,46244868.8251073
1613,14000000,8.307210000000001,98.0,154864401,43302248.336739436,31594567.21276596,62890956.44336569,74890278.83246753,336059559.0,153269751.78704137,126557320.27777776,79586380.66666667,108844943.57861853,265399917.4,96116219.25723067,91619748.18181819,331688849.3333333,46244868.8251073
2946,1000000,3.3158269999999996,128.0,37600000,43302248.336739436,49388008.45093533,82205102.43880968,74890278.83246753,37600000.0,38710544.166666664,60622168.18650794,84061698.12451862,108844943.57861853,37600000.0,37600000.0,37600000.0,44175000.0,46244868.8251073
1920,0,4.010441,96.0,2043704,43302248.336739436,26274717.66451613,56233655.037743054,74890278.83246753,3832819.9930555555,113397823.16666667,18577191.822916664,84061698.12451862,108844943.57861853,2043704.0,96116219.25723067,77831515.49917515,87510819.76303792,46244868.8251073
273,12000000,5.845712000000001,94.0,46044400,43302248.336739436,55045797.009122804,90001041.10864711,74890278.83246753,65170302.660000004,46868001.80835256,70219329.94225845,41473872.888888896,108844943.57861853,31906578.5,33717218.0,47404266.4,237876238.90625,46244868.8251073
1415,40000000,14.840318,119.0,65754228,43302248.336739436,52341241.372887865,49383988.2651131,74890278.83246753,80610301.92747253,98037730.66666666,84105624.72752653,69735213.0,65754228.0,35840178.0,65754228.0,22883901.14285714,68186925.0,46244868.8251073
201,85000000,10.254314,97.0,144000000,43302248.336739436,158714340.16976264,114197153.28357923,74890278.83246753,186900679.28911564,144590857.07879996,139384640.37600043,120505489.75,141000000.0,73445644.0,96116219.25723067,250519913.1111111,150780605.9047619,46244868.8251073
2360,0,0.765825,90.0,6029824,43302248.336739436,39856593.41772152,62890956.44336569,74890278.83246753,40571364.23728813,54069254.16190476,46758261.14059343,6029824.0,71011321.0,17750236.777777776,96116219.25723067,7025912.0,14056661.555555556,6029824.0
1053,50000000,4.909738,114.0,10541523,43302248.336739436,88542271.2285135,74719004.67831519,74890278.83246753,70243134.52747253,85777369.01220238,56325908.44732323,108029625.75,108844943.57861853,8402703.0,10541523.0,5870980.333333333,87510819.76303792,46244868.8251073
715,9250000,2.132964,125.0,29174648,43302248.336739436,52095374.55525496,47916155.30494719,74890278.83246753,111181926.48,28134302.524444446,61439948.14722223,18328226.5,29174648.0,16058216.0,46544998.1,22995171.625,87510819.76303792,46244868.8251073
1189,0,4.02059,82.0,34664,43302248.336739436,17139021.833333332,4861088.567567567,74890278.83246753,53471.5,15814048.5,34664.0,34664.0,108844943.57861853,34664.0,96116219.25723067,34664.0,98226.5,46244868.8251073
1024,0,7.587797,100.0,19910002,43302248.336739436,97222702.97479263,69692514.68688011,74890278.83246753,23610006.96969697,48961506.67221463,30481917.303683355,19910002.0,19910002.0,19910002.0,19910002.0,37486906.6,67330990.0,46244868.8251073
1899,0,2.1157529999999998,108.0,6488144,43302248.336739436,65588398.32079297,78224572.87750785,74890278.83246753,67286206.78911564,50279922.860766046,48035877.96071429,17831396.0,6488144.0,6488144.0,43663160.5,65197180.5,6488144.0,46244868.8251073
1122,4000000,8.16339,96.0,31584901,43302248.336739436,95865787.88528138,61433310.929603636,74890278.83246753,68969272.01548822,88077884.97243297,73965159.13562077,46607203.22222222,31584901.0,43277355.5,96116219.25723067,100495213.0,87510819.76303792,46244868.8251073
1480,0,2.690008,96.0,125,43302248.336739436,15286155.944444444,24920788.976091474,74890278.83246753,4215989.5,4795100.3,22953590.71969697,1835470.0555555557,108844943.57861853,125.0,96116219.25723067,77831515.49917515,87510819.76303792,46244868.8251073
2999,42000000,15.725542,90.0,171963386,43302248.336739436,29709299.99330357,58752000.57797027,74890278.83246753,124517401.1,125196684.39421487,130776055.28395428,69412491.06666666,138434996.5,131800186.0,96116219.25723067,250519913.1111111,135454707.7142857,171963386.0
1155,27000000,9.848674,117.0,16519460,43302248.336739436,140237125.31838152,142552503.94637322,74890278.83246753,42124818.23728813,61239617.22777777,52051393.51366667,16519460.0,16519460.0,18433953.333333332,16519460.0,62365682.666666664,104051709.37931034,46244868.8251073
403,0,3.402261,100.0,8251,43302248.336739436,27696055.1,44154931.81765135,74890278.83246753,8251.0,27119077.81190476,55316086.43681318,8251.0,108844943.57861853,8251.0,96116219.25723067,8251.0,87510819.76303792,41047703.0
2838,16800000,6.626077,97.0,51029361,43302248.336739436,84494499.0604605,53886310.991197295,74890278.83246753,56583241.0,72679387.60185185,59134210.49596774,84061698.12451862,108844943.57861853,43277355.5,96116219.25723067,76280416.33333333,87510819.76303792,45357619.333333336
1392,0,12.507625,112.0,5475058,43302248.336739436,27696055.1,44154931.81765135,1735020.2,5475058.0,11148235.858267717,5612552.777777778,5475058.0,108844943.57861853,5475058.0,5475058.0,5475058.0,87510819.76303792,46244868.8251073
1121,8500000,9.099731,97.0,32222567,32222567.0,77949496.0974026,59037530.74374167,74890278.83246753,115378927.05494505,79866697.99857955,39557574.09334215,26346974.5,50974927.0,94546397.33333333,32222567.0,77831515.49917515,87510819.76303792,46244868.8251073
2401,0,9.916094000000001,110.0,688510,43302248.336739436,29310484.95632003,79303765.96595867,74890278.83246753,688510.0,7935166.357142857,20956753.718764566,84061698.12451862,108844943.57861853,4445872.5,96116219.25723067,77831515.49917515,87510819.76303792,688510.0
1514,10000000,6.370105000000001,101.0,1631839,43302248.336739436,59305554.20713152,74376520.84330869,74890278.83246753,69762112.57142857,19911584.805555556,58062893.092363365,84061698.12451862,108844943.57861853,1631839.0,96116219.25723067,77831515.49917515,87510819.76303792,1631839.0
2404,47000000,5.507082,125.0,15691192,43302248.336739436,78675649.80507144,53522944.13050852,74890278.83246753,115378927.05494505,37160437.894696966,72427189.82098815,59791300.5,127576105.0,36891189.428571425,13410124.5,22995171.625,45149881.0,46244868.8251073
1827,6000000,4.619068,105.0,24078196,43302248.336739436,159829476.6498162,90001041.10864711,74890278.83246753,69052701.19565217,50028474.84288194,105026636.05208333,19083647.0,24078196.0,27090456.5,24543066.916666664,24078196.0,24078196.0,46244868.8251073
1328,25000000,6.196929,114.0,27122040,43302248.336739436,94433459.88937138,108851281.10103673,74890278.83246753,119132028.25039215,49297622.90952381,66979956.892314166,195505859.0,108844943.57861853,42930678.666666664,96116219.25723067,60235530.5,96432765.4,27122040.0
1688,0,1.437622,79.0,1718328,43302248.336739436,40144136.45555556,44154931.81765135,74890278.83246753,5207179.857142857,27204913.79386447,47155422.52083333,1718328.0,108844943.57861853,1206383.0,96116219.25723067,77831515.49917515,87510819.76303792,1718328.0
2617,14000000,6.573364,88.0,57915972,43302248.336739436,78519710.30921052,61492007.336532034,74890278.83246753,31010016.90909091,51592856.38903636,62212491.632683985,91371644.0,108844943.57861853,57915972.0,57915972.0,51939975.666666664,94084790.57142857,46244868.8251073
2276,10000000,11.119593,111.0,21786738,43302248.336739436,62007727.91168091,49383988.2651131,74890278.83246753,34539324.05555555,41753823.76974288,70625550.92831632,30244737.6,108844943.57861853,42931737.0,21786738.0,49033577.166666664,25430511.0,46244868.8251073
2855,0,4.720594999999999,111.0,5777916,43302248.336739436,107262384.32511961,87290330.20141257,74890278.83246753,57044763.49,67157893.68571429,73626035.38292606,32788.0,108844943.57861853,2905352.0,13094284.5,77831515.49917515,87510819.76303792,7126691.0
2708,12000000,2.828884,86.0,17292381,43302248.336739436,43340550.04600756,115749689.1481683,74890278.83246753,162743688.0526316,11148235.858267717,41334992.32679306,84061698.12451862,108844943.57861853,17292381.0,17292381.0,77831515.49917515,87510819.76303792,46244868.8251073
1135,0,3.408264,102.0,40000,43302248.336739436,37732347.59259259,44154931.81765135,17297053.666666668,40000.0,41706722.60526316,5500014.03030303,84061698.12451862,108844943.57861853,40000.0,96116219.25723067,40000.0,40000.0,40000.0
1752,17820000,9.482248,94.0,14054361,43302248.336739436,33928256.64285714,62890956.44336569,17297053.666666668,26766054.333333332,11148235.858267717,27797199.958333336,84061698.12451862,108844943.57861853,14054361.0,96116219.25723067,77831515.49917515,87510819.76303792,14054361.0
2070,7500000,6.1195900000000005,97.0,143000,43302248.336739436,123446624.21087533,95760368.58183753,74890278.83246753,124264615.3034188,191622907.39722225,29150686.994444445,76153336.61111112,169640272.9125,143000.0,143000.0,143000.0,143000.0,143000.0
1369,6000000,0.651625,82.0,9000000,43302248.336739436,84936839.10488506,76397901.70513333,74890278.83246753,3832819.9930555555,54217552.30985916,41732795.070512824,84061698.12451862,108844943.57861853,9000000.0,96116219.25723067,77831515.49917515,87510819.76303792,9000000.0
1585,17000000,7.196689999999999,95.0,20455276,43302248.336739436,56432649.93650794,58752000.57797027,74890278.83246753,39962090.425925925,48037431.97402597,56280546.2151894,84061698.12451862,108844943.57861853,90205060.33333333,527068851.0,77831515.49917515,87510819.76303792,20455276.0
1097,10000000,5.13955,93.0,26330482,43302248.336739436,32348380.83392857,61492007.336532034,74890278.83246753,21281003.095238093,40989668.46567677,55769934.99166665,26330482.0,108844943.57861853,34608600.5,26330482.0,70305610.0,26330482.0,46244868.8251073
1416,0,8.98296,127.0,20374201,43302248.336739436,27696055.1,44154931.81765135,17297053.666666668,68596728.125,38239464.63636363,20065854.011594202,10210974.5,108844943.57861853,20374201.0,15287186.75,36783043.5,45873827.6,46244868.8251073
1474,6500000,23.242452,99.0,255273813,255273813.0,52615755.432432435,55184105.044117644,74890278.83246753,208715135.04048508,140948074.47693452,234503334.9927536,201335926.5,255273813.0,255273813.0,96116219.25723067,255273813.0,286636977.0,255273813.0
1240,1000000,5.760319,98.0,9138338,43302248.336739436,60725826.1442456,53886310.991197295,74890278.83246753,9957166.0,25260451.868010752,28568295.42807018,9138338.0,108844943.57861853,9138338.0,96116219.25723067,9138338.0,104614383.2,9138338.0
389,20000000,4.850968,85.0,2128186,43302248.336739436,77679122.67138512,71062518.06616098,74890278.83246753,13954296.671296297,82356227.57575756,52274293.78095238,11143887.277777778,108844943.57861853,2128186.0,2128186.0,1550348.0,3295624.0,2128186.0
2812,11500000,8.719145,108.0,186702,43302248.336739436,96926659.67294426,56233655.037743054,74890278.83246753,12479952.625,11148235.858267717,53827436.60531136,84061698.12451862,108844943.57861853,13914704.5,186702.0,77831515.49917515,87510819.76303792,46244868.8251073
1722,94000000,5.310558,116.0,54744738,43302248.336739436,151403093.0172414,111689703.95945945,74890278.83246753,76870486.94736841,63217214.958823524,61223794.43580765,51682599.125,108844943.57861853,53857993.5,110583786.77272727,115457743.16666667,112987202.0,46244868.8251073
106,10900000,13.454169,105.0,16505460,43302248.336739436,28902276.666666668,44154931.81765135,74890278.83246753,18787258.633333333,72945101.70246212,80279592.243605,42355958.25,11148971.5,16505460.0,16505460.0,20454385.333333332,87510819.76303792,46244868.8251073
523,10000000,7.412826,105.0,28883511,43302248.336739436,79806421.74172185,44154931.81765135,74890278.83246753,34250089.38095238,68950451.7962963,65539764.18924058,37883271.875,69788900.42924902,77387680.66666667,32341635.5,11227278.333333334,87510819.76303792,28883511.0
1865,0,7.65458,93.0,181466833,181466833.0,110059135.22638889,109708607.43471688,74890278.83246753,160727535.02747253,102754500.63578431,144810592.92083332,267028355.8,143086593.08333334,204488747.0,181466833.0,121512500.38461539,94084790.57142857,46244868.8251073
1673,10000000,7.676017,100.0,66821036,43302248.336739436,85664567.72727273,120407296.74193548,74890278.83246753,69666575.64756098,109771067.28700729,78629985.76923077,66821036.0,71037560.59583333,66821036.0,96116219.25723067,66821036.0,63760518.0,66821036.0
92,0,3.83196,106.0,215339,43302248.336739436,33069167.720430106,44154931.81765135,16740673.782608695,215339.0,24066953.57892954,4399690.138888889,84061698.12451862,108844943.57861853,7988543.666666667,215339.0,77831515.49917515,87510819.76303792,15530077.0
1635,7000000,11.789813,119.0,200182160,176840916.25,83631108.07526882,44154931.81765135,74890278.83246753,65731813.87804878,131779300.63115177,137348081.57814625,115956082.65476191,108844943.57861853,173016472.4,166422835.54545453,161194959.14285713,132456907.85714285,46244868.8251073
741,0,6.617717,86.0,2692037,43302248.336739436,66302825.43037635,90001041.10864711,74890278.83246753,91459646.80232558,73097718.55333333,11625554.027579365,2692037.0,47935628.166666664,75774723.25,2692037.0,173821122.3,11287518.333333334,46244868.8251073
772,9000000,2.089842,135.0,18130000,43302248.336739436,52277613.862154424,71979231.33560306,23938687.175,3832819.9930555555,17476192.833333332,16166009.791666668,16694145.666666666,108844943.57861853,18130000.0,96116219.25723067,77831515.49917515,87510819.76303792,18130000.0
627,0,4.379054,112.0,5632086,43302248.336739436,21002230.21735791,44567710.60113336,74890278.83246753,43546183.57142857,33260288.736609686,75575393.27132937,46623238.416666664,196487129.1,48335181.0,5632086.0,69405399.33333333,104051709.37931034,46244868.8251073
2396,0,5.752416,115.0,248392,43302248.336739436,47354010.20452197,52123995.02367486,17297053.666666668,6722476.130476191,74779423.13484849,59734942.09090909,17771431.0,108844943.57861853,248392.0,248392.0,248392.0,248392.0,46244868.8251073
1368,1200000,6.486117,99.0,7000000,43302248.336739436,42589472.447095044,63726333.37234735,74890278.83246753,68643017.03911564,42617561.474768,13215379.32142857,9285705.8,108844943.57861853,8738088.166666666,7875000.0,10107132.25,10559509.666666666,46244868.8251073
1268,7000000,9.107828999999999,108.0,46488,43302248.336739436,32134550.51150794,63765464.31029961,74890278.83246753,46488.0,28781331.470238097,91060173.125,46488.0,108844943.57861853,46488.0,96116219.25723067,89118654.08333333,46488.0,46488.0
2205,40000000,10.829432,109.0,28169671,43302248.336739436,63761014.501783624,123992472.52423862,74890278.83246753,114027206.39130434,107254248.64615846,91416180.83049516,84061698.12451862,108844943.57861853,82238565.4,62284188.666666664,77831515.49917515,87510819.76303792,46244868.8251073
1342,30000000,9.524298,104.0,196114570,43302248.336739436,52341241.372887865,49383988.2651131,74890278.83246753,97855383.03571428,118732723.50180419,162124958.0250206,185013382.57142857,108844943.57861853,196114570.0,96116219.25723067,96467965.0,87510819.76303792,196114570.0
